time	V(nw_v)	V(u1:cap1)	V(u1:cap2)	V(u1:r_hs)	V(u1:rnorm)	V(u1:tsub)	I(I1)	I(u1:B_ir)	I(u1:B_isw)	I(u1:B_jsw)	I(u1:L_kinetic)	v(u1:Tsub)<02.720
1.575275625117006e+000	6.647860e+000	2.589759e-017	-1.651137e-028	1.500000e+006	1.500000e+006	2.000030e+000	5.096692e-006	2.581984e-006	9.406023e-006	4.703012e+010	4.431907e-006	1.000000e+000
1.576051536891430e+000	6.635715e+000	2.589759e-017	-1.651136e-028	1.500000e+006	1.500000e+006	2.000029e+000	5.087381e-006	2.581984e-006	9.406023e-006	4.703012e+010	4.423810e-006	1.000000e+000
1.576826475125359e+000	6.623586e+000	2.589758e-017	-1.651135e-028	1.500000e+006	1.500000e+006	2.000029e+000	5.078082e-006	2.581984e-006	9.406023e-006	4.703012e+010	4.415724e-006	1.000000e+000
1.577601737872787e+000	6.611451e+000	2.589758e-017	-1.651134e-028	1.500000e+006	1.500000e+006	2.000029e+000	5.068779e-006	2.581984e-006	9.406023e-006	4.703012e+010	4.407634e-006	1.000000e+000
1.578377649647212e+000	6.599307e+000	2.589758e-017	-1.651133e-028	1.500000e+006	1.500000e+006	2.000029e+000	5.059468e-006	2.581984e-006	9.406023e-006	4.703012e+010	4.399537e-006	1.000000e+000
1.579152587881141e+000	6.587177e+000	2.589758e-017	-1.651133e-028	1.500000e+006	1.500000e+006	2.000029e+000	5.050169e-006	2.581984e-006	9.406023e-006	4.703012e+010	4.391451e-006	1.000000e+000
1.579927850628569e+000	6.575042e+000	2.589758e-017	-1.651132e-028	1.500000e+006	1.500000e+006	2.000029e+000	5.040866e-006	2.581984e-006	9.406023e-006	4.703012e+010	4.383362e-006	1.000000e+000
1.580703762402993e+000	6.562898e+000	2.589758e-017	-1.651132e-028	1.500000e+006	1.500000e+006	2.000029e+000	5.031555e-006	2.581984e-006	9.406023e-006	4.703012e+010	4.375265e-006	1.000000e+000
1.581478700636923e+000	6.550768e+000	2.589758e-017	-1.651132e-028	1.500000e+006	1.500000e+006	2.000029e+000	5.022256e-006	2.581984e-006	9.406024e-006	4.703012e+010	4.367179e-006	1.000000e+000
1.582253963384350e+000	6.538634e+000	2.589757e-017	-1.651131e-028	1.500000e+006	1.500000e+006	2.000029e+000	5.012952e-006	2.581984e-006	9.406024e-006	4.703012e+010	4.359089e-006	1.000000e+000
1.583029875158775e+000	6.526489e+000	2.589757e-017	-1.651131e-028	1.500000e+006	1.500000e+006	2.000028e+000	5.003641e-006	2.581984e-006	9.406024e-006	4.703012e+010	4.350993e-006	1.000000e+000
1.583804813392704e+000	6.514359e+000	2.589757e-017	-1.651130e-028	1.500000e+006	1.500000e+006	2.000028e+000	4.994342e-006	2.581984e-006	9.406024e-006	4.703012e+010	4.342906e-006	1.000000e+000
1.584580076140132e+000	6.502225e+000	2.589757e-017	-1.651130e-028	1.500000e+006	1.500000e+006	2.000028e+000	4.985039e-006	2.581984e-006	9.406024e-006	4.703012e+010	4.334817e-006	1.000000e+000
1.585355987914557e+000	6.490080e+000	2.589757e-017	-1.651129e-028	1.500000e+006	1.500000e+006	2.000028e+000	4.975728e-006	2.581984e-006	9.406024e-006	4.703012e+010	4.326720e-006	1.000000e+000
1.586130926148486e+000	6.477951e+000	2.589757e-017	-1.651128e-028	1.500000e+006	1.500000e+006	2.000028e+000	4.966429e-006	2.581984e-006	9.406024e-006	4.703012e+010	4.318634e-006	1.000000e+000
1.586906188895914e+000	6.465816e+000	2.589757e-017	-1.651128e-028	1.500000e+006	1.500000e+006	2.000028e+000	4.957126e-006	2.581984e-006	9.406024e-006	4.703012e+010	4.310544e-006	1.000000e+000
1.587682100670338e+000	6.453671e+000	2.589756e-017	-1.651127e-028	1.500000e+006	1.500000e+006	2.000028e+000	4.947815e-006	2.581985e-006	9.406024e-006	4.703012e+010	4.302447e-006	1.000000e+000
1.588457038904268e+000	6.441542e+000	2.589756e-017	-1.651126e-028	1.500000e+006	1.500000e+006	2.000028e+000	4.938516e-006	2.581985e-006	9.406024e-006	4.703012e+010	4.294361e-006	1.000000e+000
1.589232301651695e+000	6.429408e+000	2.589756e-017	-1.651126e-028	1.500000e+006	1.500000e+006	2.000028e+000	4.929213e-006	2.581985e-006	9.406024e-006	4.703012e+010	4.286272e-006	1.000000e+000
1.590008213426120e+000	6.417263e+000	2.589756e-017	-1.651125e-028	1.500000e+006	1.500000e+006	2.000027e+000	4.919902e-006	2.581985e-006	9.406024e-006	4.703012e+010	4.278175e-006	1.000000e+000
1.590783151660049e+000	6.405133e+000	2.589756e-017	-1.651124e-028	1.500000e+006	1.500000e+006	2.000027e+000	4.910602e-006	2.581985e-006	9.406024e-006	4.703012e+010	4.270089e-006	1.000000e+000
1.591558414407477e+000	6.392999e+000	2.589756e-017	-1.651124e-028	1.500000e+006	1.500000e+006	2.000027e+000	4.901299e-006	2.581985e-006	9.406024e-006	4.703012e+010	4.261999e-006	1.000000e+000
1.592334326181901e+000	6.380854e+000	2.589756e-017	-1.651123e-028	1.500000e+006	1.500000e+006	2.000027e+000	4.891988e-006	2.581985e-006	9.406024e-006	4.703012e+010	4.253903e-006	1.000000e+000
1.593109264415831e+000	6.368724e+000	2.589756e-017	-1.651122e-028	1.500000e+006	1.500000e+006	2.000027e+000	4.882689e-006	2.581985e-006	9.406025e-006	4.703012e+010	4.245816e-006	1.000000e+000
1.593884527163259e+000	6.356590e+000	2.589755e-017	-1.651122e-028	1.500000e+006	1.500000e+006	2.000027e+000	4.873385e-006	2.581985e-006	9.406025e-006	4.703012e+010	4.237727e-006	1.000000e+000
1.594660438937683e+000	6.344445e+000	2.589755e-017	-1.651121e-028	1.500000e+006	1.500000e+006	2.000027e+000	4.864075e-006	2.581985e-006	9.406025e-006	4.703012e+010	4.229630e-006	1.000000e+000
1.595435377171613e+000	6.332316e+000	2.589755e-017	-1.651120e-028	1.500000e+006	1.500000e+006	2.000027e+000	4.854775e-006	2.581985e-006	9.406025e-006	4.703012e+010	4.221544e-006	1.000000e+000
1.596210639919040e+000	6.320181e+000	2.589755e-017	-1.651120e-028	1.500000e+006	1.500000e+006	2.000027e+000	4.845472e-006	2.581985e-006	9.406025e-006	4.703012e+010	4.213454e-006	1.000000e+000
1.596986551693465e+000	6.308037e+000	2.589755e-017	-1.651119e-028	1.500000e+006	1.500000e+006	2.000026e+000	4.836161e-006	2.581985e-006	9.406025e-006	4.703012e+010	4.205358e-006	1.000000e+000
1.597761489927394e+000	6.295907e+000	2.589755e-017	-1.651118e-028	1.500000e+006	1.500000e+006	2.000026e+000	4.826862e-006	2.581985e-006	9.406025e-006	4.703012e+010	4.197271e-006	1.000000e+000
1.598536752674822e+000	6.283772e+000	2.589755e-017	-1.651118e-028	1.500000e+006	1.500000e+006	2.000026e+000	4.817559e-006	2.581985e-006	9.406025e-006	4.703012e+010	4.189182e-006	1.000000e+000
1.599794242480670e+000	6.264090e+000	2.589754e-017	-1.651117e-028	1.500000e+006	1.500000e+006	2.000026e+000	4.802469e-006	2.581985e-006	9.406025e-006	4.703012e+010	4.176060e-006	1.000000e+000
1.601346066029443e+000	6.239801e+000	2.589754e-017	-1.651115e-028	1.500000e+006	1.500000e+006	2.000026e+000	4.783847e-006	2.581985e-006	9.406025e-006	4.703013e+010	4.159867e-006	1.000000e+000
1.602895942497226e+000	6.215542e+000	2.589754e-017	-1.651115e-028	1.500000e+006	1.500000e+006	2.000026e+000	4.765249e-006	2.581985e-006	9.406025e-006	4.703013e+010	4.143695e-006	1.000000e+000
1.604446467992006e+000	6.191273e+000	2.589754e-017	-1.651113e-028	1.500000e+006	1.500000e+006	2.000026e+000	4.746642e-006	2.581985e-006	9.406026e-006	4.703013e+010	4.127515e-006	1.000000e+000
1.605998291540778e+000	6.166983e+000	2.589753e-017	-1.651111e-028	1.500000e+006	1.500000e+006	2.000025e+000	4.728020e-006	2.581985e-006	9.406026e-006	4.703013e+010	4.111322e-006	1.000000e+000
1.607548168008562e+000	6.142725e+000	2.589753e-017	-1.651111e-028	1.500000e+006	1.500000e+006	2.000025e+000	4.709422e-006	2.581985e-006	9.406026e-006	4.703013e+010	4.095150e-006	1.000000e+000
1.609098693503342e+000	6.118455e+000	2.589753e-017	-1.651109e-028	1.500000e+006	1.500000e+006	2.000025e+000	4.690816e-006	2.581985e-006	9.406026e-006	4.703013e+010	4.078970e-006	1.000000e+000
1.610650517052114e+000	6.094166e+000	2.589753e-017	-1.651109e-028	1.500000e+006	1.500000e+006	2.000025e+000	4.672194e-006	2.581985e-006	9.406026e-006	4.703013e+010	4.062777e-006	1.000000e+000
1.612200393519898e+000	6.069907e+000	2.589752e-017	-1.651107e-028	1.500000e+006	1.500000e+006	2.000025e+000	4.653595e-006	2.581985e-006	9.406026e-006	4.703013e+010	4.046605e-006	1.000000e+000
1.613750919014678e+000	6.045638e+000	2.589752e-017	-1.651106e-028	1.500000e+006	1.500000e+006	2.000024e+000	4.634989e-006	2.581985e-006	9.406026e-006	4.703013e+010	4.030425e-006	1.000000e+000
1.615302742563450e+000	6.021348e+000	2.589752e-017	-1.651105e-028	1.500000e+006	1.500000e+006	2.000024e+000	4.616367e-006	2.581985e-006	9.406026e-006	4.703013e+010	4.014232e-006	1.000000e+000
1.616852619031234e+000	5.997089e+000	2.589752e-017	-1.651105e-028	1.500000e+006	1.500000e+006	2.000024e+000	4.597769e-006	2.581985e-006	9.406027e-006	4.703013e+010	3.998060e-006	1.000000e+000
1.618403144526013e+000	5.972820e+000	2.589751e-017	-1.651103e-028	1.500000e+006	1.500000e+006	2.000024e+000	4.579162e-006	2.581985e-006	9.406027e-006	4.703013e+010	3.981880e-006	1.000000e+000
1.619954968074786e+000	5.948531e+000	2.589751e-017	-1.651102e-028	1.500000e+006	1.500000e+006	2.000024e+000	4.560540e-006	2.581985e-006	9.406027e-006	4.703013e+010	3.965687e-006	1.000000e+000
1.621504844542570e+000	5.924272e+000	2.589751e-017	-1.651101e-028	1.500000e+006	1.500000e+006	2.000023e+000	4.541942e-006	2.581985e-006	9.406027e-006	4.703013e+010	3.949515e-006	1.000000e+000
1.623055370037349e+000	5.900003e+000	2.589751e-017	-1.651099e-028	1.500000e+006	1.500000e+006	2.000023e+000	4.523336e-006	2.581985e-006	9.406027e-006	4.703014e+010	3.933335e-006	1.000000e+000
1.624607193586122e+000	5.875713e+000	2.589750e-017	-1.651099e-028	1.500000e+006	1.500000e+006	2.000023e+000	4.504714e-006	2.581985e-006	9.406027e-006	4.703014e+010	3.917142e-006	1.000000e+000
1.626157070053905e+000	5.851455e+000	2.589750e-017	-1.651098e-028	1.500000e+006	1.500000e+006	2.000023e+000	4.486115e-006	2.581985e-006	9.406027e-006	4.703014e+010	3.900970e-006	1.000000e+000
1.627707595548685e+000	5.827186e+000	2.589750e-017	-1.651096e-028	1.500000e+006	1.500000e+006	2.000023e+000	4.467509e-006	2.581985e-006	9.406027e-006	4.703014e+010	3.884790e-006	1.000000e+000
1.629259419097458e+000	5.802896e+000	2.589750e-017	-1.651095e-028	1.500000e+006	1.500000e+006	2.000022e+000	4.448887e-006	2.581985e-006	9.406028e-006	4.703014e+010	3.868598e-006	1.000000e+000
1.630809295565241e+000	5.778637e+000	2.589749e-017	-1.651094e-028	1.500000e+006	1.500000e+006	2.000022e+000	4.430288e-006	2.581985e-006	9.406028e-006	4.703014e+010	3.852425e-006	1.000000e+000
1.632359821060021e+000	5.754368e+000	2.589749e-017	-1.651093e-028	1.500000e+006	1.500000e+006	2.000022e+000	4.411682e-006	2.581985e-006	9.406028e-006	4.703014e+010	3.836245e-006	1.000000e+000
1.633911644608794e+000	5.730079e+000	2.589749e-017	-1.651092e-028	1.500000e+006	1.500000e+006	2.000022e+000	4.393060e-006	2.581985e-006	9.406028e-006	4.703014e+010	3.820052e-006	1.000000e+000
1.635461521076577e+000	5.705820e+000	2.589749e-017	-1.651091e-028	1.500000e+006	1.500000e+006	2.000022e+000	4.374462e-006	2.581985e-006	9.406028e-006	4.703014e+010	3.803880e-006	1.000000e+000
1.637012046571357e+000	5.681551e+000	2.589748e-017	-1.651090e-028	1.500000e+006	1.500000e+006	2.000021e+000	4.355855e-006	2.581985e-006	9.406028e-006	4.703014e+010	3.787700e-006	1.000000e+000
1.638563870120130e+000	5.657261e+000	2.589748e-017	-1.651088e-028	1.500000e+006	1.500000e+006	2.000021e+000	4.337233e-006	2.581985e-006	9.406028e-006	4.703014e+010	3.771507e-006	1.000000e+000
1.640113746587913e+000	5.633002e+000	2.589748e-017	-1.651087e-028	1.500000e+006	1.500000e+006	2.000021e+000	4.318635e-006	2.581985e-006	9.406028e-006	4.703014e+010	3.755335e-006	1.000000e+000
1.641664272082693e+000	5.608733e+000	2.589748e-017	-1.651086e-028	1.500000e+006	1.500000e+006	2.000021e+000	4.300029e-006	2.581985e-006	9.406028e-006	4.703014e+010	3.739155e-006	1.000000e+000
1.643216095631466e+000	5.584444e+000	2.589747e-017	-1.651085e-028	1.500000e+006	1.500000e+006	2.000021e+000	4.281407e-006	2.581986e-006	9.406029e-006	4.703014e+010	3.722962e-006	1.000000e+000
1.644765972099249e+000	5.560185e+000	2.589747e-017	-1.651084e-028	1.500000e+006	1.500000e+006	2.000021e+000	4.262808e-006	2.581986e-006	9.406029e-006	4.703014e+010	3.706790e-006	1.000000e+000
1.646316497594029e+000	5.535916e+000	2.589747e-017	-1.651083e-028	1.500000e+006	1.500000e+006	2.000021e+000	4.244202e-006	2.581986e-006	9.406029e-006	4.703015e+010	3.690610e-006	1.000000e+000
1.647868321142802e+000	5.511626e+000	2.589747e-017	-1.651081e-028	1.500000e+006	1.500000e+006	2.000020e+000	4.225580e-006	2.581986e-006	9.406029e-006	4.703015e+010	3.674417e-006	1.000000e+000
1.649418197610585e+000	5.487367e+000	2.589746e-017	-1.651080e-028	1.500000e+006	1.500000e+006	2.000020e+000	4.206981e-006	2.581986e-006	9.406029e-006	4.703015e+010	3.658245e-006	1.000000e+000
1.650968723105365e+000	5.463098e+000	2.589746e-017	-1.651080e-028	1.500000e+006	1.500000e+006	2.000020e+000	4.188375e-006	2.581986e-006	9.406029e-006	4.703015e+010	3.642065e-006	1.000000e+000
1.652520546654138e+000	5.438809e+000	2.589746e-017	-1.651079e-028	1.500000e+006	1.500000e+006	2.000020e+000	4.169754e-006	2.581986e-006	9.406029e-006	4.703015e+010	3.625873e-006	1.000000e+000
1.654070423121921e+000	5.414550e+000	2.589746e-017	-1.651078e-028	1.500000e+006	1.500000e+006	2.000020e+000	4.151155e-006	2.581986e-006	9.406029e-006	4.703015e+010	3.609700e-006	1.000000e+000
1.655620948616701e+000	5.390281e+000	2.589746e-017	-1.651077e-028	1.500000e+006	1.500000e+006	2.000019e+000	4.132549e-006	2.581986e-006	9.406030e-006	4.703015e+010	3.593520e-006	1.000000e+000
1.657172772165474e+000	5.365992e+000	2.589745e-017	-1.651076e-028	1.500000e+006	1.500000e+006	2.000019e+000	4.113927e-006	2.581986e-006	9.406030e-006	4.703015e+010	3.577328e-006	1.000000e+000
1.658722648633257e+000	5.341733e+000	2.589745e-017	-1.651075e-028	1.500000e+006	1.500000e+006	2.000019e+000	4.095328e-006	2.581986e-006	9.406030e-006	4.703015e+010	3.561155e-006	1.000000e+000
1.660273174128037e+000	5.317463e+000	2.589745e-017	-1.651074e-028	1.500000e+006	1.500000e+006	2.000019e+000	4.076722e-006	2.581986e-006	9.406030e-006	4.703015e+010	3.544975e-006	1.000000e+000
1.661824997676810e+000	5.293174e+000	2.589745e-017	-1.651073e-028	1.500000e+006	1.500000e+006	2.000019e+000	4.058100e-006	2.581986e-006	9.406030e-006	4.703015e+010	3.528783e-006	1.000000e+000
1.663374874144593e+000	5.268915e+000	2.589745e-017	-1.651071e-028	1.500000e+006	1.500000e+006	2.000019e+000	4.039502e-006	2.581986e-006	9.406030e-006	4.703015e+010	3.512610e-006	1.000000e+000
1.664925399639373e+000	5.244646e+000	2.589744e-017	-1.651071e-028	1.500000e+006	1.500000e+006	2.000018e+000	4.020895e-006	2.581986e-006	9.406030e-006	4.703015e+010	3.496431e-006	1.000000e+000
1.666477223188146e+000	5.220356e+000	2.589744e-017	-1.651069e-028	1.500000e+006	1.500000e+006	2.000018e+000	4.002273e-006	2.581986e-006	9.406030e-006	4.703015e+010	3.480238e-006	1.000000e+000
1.668027099655929e+000	5.196097e+000	2.589744e-017	-1.651069e-028	1.500000e+006	1.500000e+006	2.000018e+000	3.983675e-006	2.581986e-006	9.406030e-006	4.703015e+010	3.464065e-006	1.000000e+000
1.669577625150709e+000	5.171828e+000	2.589744e-017	-1.651068e-028	1.500000e+006	1.500000e+006	2.000018e+000	3.965069e-006	2.581986e-006	9.406030e-006	4.703015e+010	3.447886e-006	1.000000e+000
1.671129448699481e+000	5.147539e+000	2.589743e-017	-1.651066e-028	1.500000e+006	1.500000e+006	2.000018e+000	3.946447e-006	2.581986e-006	9.406031e-006	4.703015e+010	3.431693e-006	1.000000e+000
1.672679325167265e+000	5.123280e+000	2.589743e-017	-1.651066e-028	1.500000e+006	1.500000e+006	2.000017e+000	3.927848e-006	2.581986e-006	9.406031e-006	4.703015e+010	3.415520e-006	1.000000e+000
1.674229850662045e+000	5.099011e+000	2.589743e-017	-1.651064e-028	1.500000e+006	1.500000e+006	2.000017e+000	3.909242e-006	2.581986e-006	9.406031e-006	4.703015e+010	3.399341e-006	1.000000e+000
1.675781674210817e+000	5.074722e+000	2.589743e-017	-1.651063e-028	1.500000e+006	1.500000e+006	2.000017e+000	3.890620e-006	2.581986e-006	9.406031e-006	4.703015e+010	3.383148e-006	1.000000e+000
1.677331550678601e+000	5.050463e+000	2.589743e-017	-1.651062e-028	1.500000e+006	1.500000e+006	2.000017e+000	3.872021e-006	2.581986e-006	9.406031e-006	4.703015e+010	3.366975e-006	1.000000e+000
1.678882076173381e+000	5.026194e+000	2.589742e-017	-1.651062e-028	1.500000e+006	1.500000e+006	2.000017e+000	3.853415e-006	2.581986e-006	9.406031e-006	4.703015e+010	3.350796e-006	1.000000e+000
1.680433899722153e+000	5.001904e+000	2.589742e-017	-1.651060e-028	1.500000e+006	1.500000e+006	2.000017e+000	3.834793e-006	2.581986e-006	9.406031e-006	4.703015e+010	3.334603e-006	1.000000e+000
1.681983776189937e+000	4.977645e+000	2.589742e-017	-1.651059e-028	1.500000e+006	1.500000e+006	2.000016e+000	3.816195e-006	2.581986e-006	9.406031e-006	4.703015e+010	3.318430e-006	1.000000e+000
1.683534301684716e+000	4.953376e+000	2.589742e-017	-1.651058e-028	1.500000e+006	1.500000e+006	2.000016e+000	3.797588e-006	2.581986e-006	9.406031e-006	4.703015e+010	3.302251e-006	1.000000e+000
1.685086125233489e+000	4.929087e+000	2.589742e-017	-1.651057e-028	1.500000e+006	1.500000e+006	2.000016e+000	3.778966e-006	2.581986e-006	9.406031e-006	4.703016e+010	3.286058e-006	1.000000e+000
1.686636001701273e+000	4.904828e+000	2.589741e-017	-1.651056e-028	1.500000e+006	1.500000e+006	2.000016e+000	3.760368e-006	2.581986e-006	9.406031e-006	4.703016e+010	3.269885e-006	1.000000e+000
1.688186527196052e+000	4.880558e+000	2.589741e-017	-1.651056e-028	1.500000e+006	1.500000e+006	2.000016e+000	3.741762e-006	2.581986e-006	9.406031e-006	4.703016e+010	3.253706e-006	1.000000e+000
1.689738350744825e+000	4.856269e+000	2.589741e-017	-1.651055e-028	1.500000e+006	1.500000e+006	2.000016e+000	3.723140e-006	2.581986e-006	9.406031e-006	4.703016e+010	3.237513e-006	1.000000e+000
1.691288227212608e+000	4.832010e+000	2.589741e-017	-1.651054e-028	1.500000e+006	1.500000e+006	2.000015e+000	3.704541e-006	2.581986e-006	9.406031e-006	4.703016e+010	3.221340e-006	1.000000e+000
1.692838752707388e+000	4.807741e+000	2.589741e-017	-1.651054e-028	1.500000e+006	1.500000e+006	2.000015e+000	3.685935e-006	2.581986e-006	9.406031e-006	4.703016e+010	3.205161e-006	1.000000e+000
1.694390576256161e+000	4.783452e+000	2.589740e-017	-1.651053e-028	1.500000e+006	1.500000e+006	2.000015e+000	3.667313e-006	2.581986e-006	9.406031e-006	4.703016e+010	3.188968e-006	1.000000e+000
1.695940452723944e+000	4.759193e+000	2.589740e-017	-1.651052e-028	1.500000e+006	1.500000e+006	2.000015e+000	3.648714e-006	2.581987e-006	9.406031e-006	4.703016e+010	3.172795e-006	1.000000e+000
1.697490978218724e+000	4.734924e+000	2.589740e-017	-1.651051e-028	1.500000e+006	1.500000e+006	2.000015e+000	3.630108e-006	2.581987e-006	9.406031e-006	4.703016e+010	3.156616e-006	1.000000e+000
1.699042801767497e+000	4.710634e+000	2.589740e-017	-1.651049e-028	1.500000e+006	1.500000e+006	2.000015e+000	3.611486e-006	2.581987e-006	9.406031e-006	4.703016e+010	3.140423e-006	1.000000e+000
1.700592678235280e+000	4.686376e+000	2.589740e-017	-1.651048e-028	1.500000e+006	1.500000e+006	2.000015e+000	3.592888e-006	2.581987e-006	9.406032e-006	4.703016e+010	3.124250e-006	1.000000e+000
1.702143203730060e+000	4.662107e+000	2.589739e-017	-1.651048e-028	1.500000e+006	1.500000e+006	2.000015e+000	3.574282e-006	2.581987e-006	9.406032e-006	4.703016e+010	3.108071e-006	1.000000e+000
1.703695027278833e+000	4.637817e+000	2.589739e-017	-1.651047e-028	1.500000e+006	1.500000e+006	2.000014e+000	3.555660e-006	2.581987e-006	9.406032e-006	4.703016e+010	3.091878e-006	1.000000e+000
1.705244903746616e+000	4.613558e+000	2.589739e-017	-1.651046e-028	1.500000e+006	1.500000e+006	2.000014e+000	3.537061e-006	2.581987e-006	9.406032e-006	4.703016e+010	3.075705e-006	1.000000e+000
1.706795429241396e+000	4.589289e+000	2.589739e-017	-1.651045e-028	1.500000e+006	1.500000e+006	2.000014e+000	3.518455e-006	2.581987e-006	9.406032e-006	4.703016e+010	3.059526e-006	1.000000e+000
1.708347252790169e+000	4.565000e+000	2.589739e-017	-1.651044e-028	1.500000e+006	1.500000e+006	2.000014e+000	3.499833e-006	2.581987e-006	9.406032e-006	4.703016e+010	3.043333e-006	1.000000e+000
1.709897129257952e+000	4.540740e+000	2.589738e-017	-1.651043e-028	1.500000e+006	1.500000e+006	2.000014e+000	3.481234e-006	2.581987e-006	9.406032e-006	4.703016e+010	3.027160e-006	1.000000e+000
1.711447654752732e+000	4.516471e+000	2.589738e-017	-1.651043e-028	1.500000e+006	1.500000e+006	2.000014e+000	3.462628e-006	2.581987e-006	9.406032e-006	4.703016e+010	3.010981e-006	1.000000e+000
1.712999478301505e+000	4.492182e+000	2.589738e-017	-1.651041e-028	1.500000e+006	1.500000e+006	2.000013e+000	3.444006e-006	2.581987e-006	9.406032e-006	4.703017e+010	2.994788e-006	1.000000e+000
1.714549354769288e+000	4.467923e+000	2.589738e-017	-1.651040e-028	1.500000e+006	1.500000e+006	2.000013e+000	3.425408e-006	2.581987e-006	9.406032e-006	4.703017e+010	2.978615e-006	1.000000e+000
1.716099880264068e+000	4.443654e+000	2.589738e-017	-1.651040e-028	1.500000e+006	1.500000e+006	2.000013e+000	3.406801e-006	2.581987e-006	9.406033e-006	4.703017e+010	2.962436e-006	1.000000e+000
1.717651703812841e+000	4.419364e+000	2.589737e-017	-1.651038e-028	1.500000e+006	1.500000e+006	2.000013e+000	3.388179e-006	2.581987e-006	9.406033e-006	4.703017e+010	2.946243e-006	1.000000e+000
1.719201580280624e+000	4.395106e+000	2.589737e-017	-1.651038e-028	1.500000e+006	1.500000e+006	2.000013e+000	3.369581e-006	2.581987e-006	9.406033e-006	4.703017e+010	2.930070e-006	1.000000e+000
1.720752105775404e+000	4.370837e+000	2.589737e-017	-1.651037e-028	1.500000e+006	1.500000e+006	2.000013e+000	3.350975e-006	2.581987e-006	9.406033e-006	4.703017e+010	2.913891e-006	1.000000e+000
1.722303929324177e+000	4.346547e+000	2.589737e-017	-1.651036e-028	1.500000e+006	1.500000e+006	2.000013e+000	3.332353e-006	2.581987e-006	9.406033e-006	4.703017e+010	2.897698e-006	1.000000e+000
1.723853805791960e+000	4.322288e+000	2.589737e-017	-1.651036e-028	1.500000e+006	1.500000e+006	2.000012e+000	3.313754e-006	2.581987e-006	9.406033e-006	4.703017e+010	2.881525e-006	1.000000e+000
1.725404331286740e+000	4.298019e+000	2.589737e-017	-1.651034e-028	1.500000e+006	1.500000e+006	2.000012e+000	3.295148e-006	2.581987e-006	9.406033e-006	4.703017e+010	2.865346e-006	1.000000e+000
1.726956154835513e+000	4.273730e+000	2.589736e-017	-1.651033e-028	1.500000e+006	1.500000e+006	2.000012e+000	3.276526e-006	2.581987e-006	9.406033e-006	4.703017e+010	2.849153e-006	1.000000e+000
1.728506031303296e+000	4.249471e+000	2.589736e-017	-1.651033e-028	1.500000e+006	1.500000e+006	2.000012e+000	3.257928e-006	2.581987e-006	9.406033e-006	4.703017e+010	2.832980e-006	1.000000e+000
1.730056556798076e+000	4.225202e+000	2.589736e-017	-1.651032e-028	1.500000e+006	1.500000e+006	2.000012e+000	3.239321e-006	2.581987e-006	9.406033e-006	4.703017e+010	2.816801e-006	1.000000e+000
1.731608380346849e+000	4.200912e+000	2.589736e-017	-1.651031e-028	1.500000e+006	1.500000e+006	2.000012e+000	3.220699e-006	2.581987e-006	9.406033e-006	4.703017e+010	2.800608e-006	1.000000e+000
1.733158256814632e+000	4.176653e+000	2.589736e-017	-1.651030e-028	1.500000e+006	1.500000e+006	2.000012e+000	3.202101e-006	2.581987e-006	9.406034e-006	4.703017e+010	2.784436e-006	1.000000e+000
1.734708782309412e+000	4.152384e+000	2.589735e-017	-1.651029e-028	1.500000e+006	1.500000e+006	2.000011e+000	3.183495e-006	2.581987e-006	9.406034e-006	4.703017e+010	2.768256e-006	1.000000e+000
1.736260605858184e+000	4.128095e+000	2.589735e-017	-1.651029e-028	1.500000e+006	1.500000e+006	2.000011e+000	3.164873e-006	2.581987e-006	9.406034e-006	4.703017e+010	2.752063e-006	1.000000e+000
1.737810482325968e+000	4.103836e+000	2.589735e-017	-1.651028e-028	1.500000e+006	1.500000e+006	2.000011e+000	3.146274e-006	2.581987e-006	9.406034e-006	4.703017e+010	2.735891e-006	1.000000e+000
1.739361007820748e+000	4.079567e+000	2.589735e-017	-1.651028e-028	1.500000e+006	1.500000e+006	2.000011e+000	3.127668e-006	2.581987e-006	9.406034e-006	4.703017e+010	2.719711e-006	1.000000e+000
1.740912831369520e+000	4.055277e+000	2.589735e-017	-1.651027e-028	1.500000e+006	1.500000e+006	2.000011e+000	3.109046e-006	2.581987e-006	9.406034e-006	4.703017e+010	2.703518e-006	1.000000e+000
1.742462707837304e+000	4.031018e+000	2.589735e-017	-1.651027e-028	1.500000e+006	1.500000e+006	2.000011e+000	3.090448e-006	2.581987e-006	9.406034e-006	4.703017e+010	2.687346e-006	1.000000e+000
1.744013233332084e+000	4.006750e+000	2.589734e-017	-1.651026e-028	1.500000e+006	1.500000e+006	2.000011e+000	3.071841e-006	2.581987e-006	9.406034e-006	4.703017e+010	2.671166e-006	1.000000e+000
1.745565056880856e+000	3.982460e+000	2.589734e-017	-1.651025e-028	1.500000e+006	1.500000e+006	2.000010e+000	3.053219e-006	2.581987e-006	9.406034e-006	4.703017e+010	2.654973e-006	1.000000e+000
1.747114933348640e+000	3.958201e+000	2.589734e-017	-1.651024e-028	1.500000e+006	1.500000e+006	2.000010e+000	3.034621e-006	2.581987e-006	9.406034e-006	4.703017e+010	2.638801e-006	1.000000e+000
1.748665458843419e+000	3.933932e+000	2.589734e-017	-1.651023e-028	1.500000e+006	1.500000e+006	2.000010e+000	3.016014e-006	2.581987e-006	9.406034e-006	4.703017e+010	2.622621e-006	1.000000e+000
